,date,pred,true
2121,2023-01-10,7096.9434,7067.402
2122,2023-01-11,7020.0264,7342.152
2123,2023-01-12,7048.9375,7506.213
2124,2023-01-13,6957.2944,7542.3027
2125,2023-01-14,6591.8096,7021.9546
2126,2023-01-15,6495.257,7104.458
2127,2023-01-16,7141.128,7820.7744
2128,2023-01-11,7074.1445,7342.152
2129,2023-01-12,7038.6924,7506.213
2130,2023-01-13,7000.5127,7542.3027
2131,2023-01-14,6608.352,7021.9546
2132,2023-01-15,6473.634,7104.458
2133,2023-01-16,7135.2324,7820.7744
2134,2023-01-17,7200.6846,7893.3604
2135,2023-01-12,7237.946,7506.213
2136,2023-01-13,7054.163,7542.3027
2137,2023-01-14,6644.0566,7021.9546
2138,2023-01-15,6558.4336,7104.458
2139,2023-01-16,7241.7627,7820.7744
2140,2023-01-17,7248.851,7893.3604
2141,2023-01-18,7264.1226,8244.7705
2142,2023-01-13,7226.5684,7542.3027
2143,2023-01-14,6704.7344,7021.9546
2144,2023-01-15,6642.573,7104.458
2145,2023-01-16,7274.006,7820.7744
2146,2023-01-17,7343.799,7893.3604
2147,2023-01-18,7326.8965,8244.7705
2148,2023-01-19,7362.34,7589.544
2149,2023-01-14,6940.1406,7021.9546
2150,2023-01-15,6779.302,7104.458
2151,2023-01-16,7448.8306,7820.7744
2152,2023-01-17,7480.4546,7893.3604
2153,2023-01-18,7458.6475,8244.7705
2154,2023-01-19,7500.63,7589.544
2155,2023-01-20,7327.7954,7128.408
2156,2023-01-15,6590.8345,7104.458
2157,2023-01-16,7240.6494,7820.7744
2158,2023-01-17,7362.2173,7893.3604
2159,2023-01-18,7392.2026,8244.7705
2160,2023-01-19,7348.5874,7589.544
2161,2023-01-20,7266.8164,7128.408
2162,2023-01-21,6816.5264,6406.5664
2163,2023-01-16,7595.531,7820.7744
2164,2023-01-17,7629.875,7893.3604
2165,2023-01-18,7644.5923,8244.7705
2166,2023-01-19,7612.9736,7589.544
2167,2023-01-20,7464.6943,7128.408
2168,2023-01-21,6989.3267,6406.5664
2169,2023-01-22,6911.368,6738.308
2170,2023-01-17,7714.562,7893.3604
2171,2023-01-18,7682.933,8244.7705
2172,2023-01-19,7730.9214,7589.544
2173,2023-01-20,7507.3413,7128.408
2174,2023-01-21,7036.7373,6406.5664
2175,2023-01-22,6989.295,6738.308
2176,2023-01-23,7685.6587,7145.9624
2177,2023-01-18,7767.677,8244.7705
2178,2023-01-19,7749.1333,7589.544
2179,2023-01-20,7574.056,7128.408
2180,2023-01-21,7045.014,6406.5664
2181,2023-01-22,6992.655,6738.308
2182,2023-01-23,7730.043,7145.9624
2183,2023-01-24,7707.6816,7596.824
2184,2023-01-19,8064.831,7589.544
2185,2023-01-20,7767.101,7128.408
2186,2023-01-21,7238.174,6406.5664
2187,2023-01-22,7180.371,6738.308
2188,2023-01-23,7922.51,7145.9624
2189,2023-01-24,7904.514,7596.824
2190,2023-01-25,7841.263,7819.8335
2191,2023-01-20,7301.096,7128.408
2192,2023-01-21,6967.47,6406.5664
2193,2023-01-22,6836.091,6738.308
2194,2023-01-23,7529.5107,7145.9624
2195,2023-01-24,7662.5254,7596.824
2196,2023-01-25,7617.2793,7819.8335
2197,2023-01-26,7638.5405,7772.902
2198,2023-01-21,6766.2373,6406.5664
2199,2023-01-22,6815.2876,6738.308
2200,2023-01-23,7457.3,7145.9624
2201,2023-01-24,7512.345,7596.824
2202,2023-01-25,7475.284,7819.8335
2203,2023-01-26,7515.615,7772.902
2204,2023-01-27,7340.1245,8013.03
2205,2023-01-22,6425.955,6738.308
2206,2023-01-23,7219.666,7145.9624
2207,2023-01-24,7330.252,7596.824
2208,2023-01-25,7435.9307,7819.8335
2209,2023-01-26,7474.6113,7772.902
2210,2023-01-27,7348.2275,8013.03
2211,2023-01-28,6900.9824,8165.0283
2212,2023-01-23,7460.82,7145.9624
2213,2023-01-24,7581.726,7596.824
2214,2023-01-25,7543.058,7819.8335
2215,2023-01-26,7537.6113,7772.902
2216,2023-01-27,7344.8145,8013.03
2217,2023-01-28,6897.1313,8165.0283
2218,2023-01-29,6937.98,8358.622
2219,2023-01-24,7318.0596,7596.824
2220,2023-01-25,7355.0864,7819.8335
2221,2023-01-26,7404.094,7772.902
2222,2023-01-27,7262.515,8013.03
2223,2023-01-28,6860.101,8165.0283
2224,2023-01-29,6880.794,8358.622
2225,2023-01-30,7497.212,8293.404
2226,2023-01-25,7582.1626,7819.8335
2227,2023-01-26,7556.0273,7772.902
2228,2023-01-27,7328.426,8013.03
2229,2023-01-28,6967.9688,8165.0283
2230,2023-01-29,6967.966,8358.622
2231,2023-01-30,7539.6924,8293.404
2232,2023-01-31,7606.121,7840.567
2233,2023-01-26,7757.4688,7772.902
2234,2023-01-27,7533.6655,8013.03
2235,2023-01-28,7080.0664,8165.0283
2236,2023-01-29,7071.355,8358.622
2237,2023-01-30,7726.4307,8293.404
2238,2023-01-31,7754.748,7840.567
2239,2023-02-01,7734.6006,7687.3
2240,2023-01-27,7626.243,8013.03
2241,2023-01-28,7187.828,8165.0283
2242,2023-01-29,7143.7163,8358.622
2243,2023-01-30,7810.324,8293.404
2244,2023-01-31,7832.1094,7840.567
